Date,Open,High,Low,Close,Change,%Change,Volume
1/3/11,138.67,139,137.88,138,-0.72,-0.52%,11510100
1/4/11,136.24,136.28,134.16,134.75,-3.25,-2.36%,26154200
1/5/11,133.5,134.68,133.1,134.37,-0.38,-0.28%,16700800
1/6/11,134.06,134.38,133.14,133.83,-0.54,-0.40%,15969200
1/7/11,133.38,134.61,133.18,133.58,-0.25,-0.19%,16761700
1/10/11,133.84,134.2,133.24,134.12,0.54,0.40%,8429800
1/11/11,134.79,135.16,133.96,134.91,0.79,0.59%,10271700
1/12/11,134.79,135.58,134.35,135.46,0.55,0.41%,10789600
1/13/11,135.66,135.68,133.63,134.05,-1.41,-1.04%,14302700
1/14/11,133.17,133.6,132.22,132.69,-1.36,-1.01%,21226500
1/18/11,133.62,134,133.17,133.43,0.74,0.56%,11599700
1/19/11,134.37,134.4,133.4,133.72,0.29,0.22%,11795100
1/20/11,131.76,132.1,131.04,131.2,-2.52,-1.88%,24362800
1/21/11,130.76,131.43,130.53,131.03,-0.17,-0.13%,19490700
1/24/11,131.01,131.63,130.14,130.36,-0.67,-0.51%,15127100
1/25/11,129.65,130.27,129.07,130.1,-0.26,-0.20%,22224400
1/26/11,129.83,131.17,129.28,131.16,1.06,0.81%,20548300
1/27/11,130.29,130.49,127.8,127.93,-3.23,-2.46%,33046900
1/28/11,127.97,131.48,127.95,130.28,2.35,1.84%,28096000
1/31/11,129.27,130.51,129.25,129.87,-0.41,-0.31%,14670000
2/1/11,130.52,131.08,129.33,130.8,0.93,0.72%,15365900
2/2/11,130.37,130.6,129.45,130.45,-0.35,-0.27%,10085100
2/3/11,130.07,132.32,129.28,132.2,1.75,1.34%,17414600
2/4/11,131.84,132.7,131.23,131.66,-0.54,-0.41%,15216100
2/7/11,131.67,131.95,131.23,131.68,0.02,0.02%,7179100
2/8/11,132.96,133.5,132.8,133.14,1.46,1.11%,16227100
2/9/11,133.19,133.39,132.49,133.07,-0.07,-0.05%,10181200
2/10/11,132.11,133.31,132,132.85,-0.22,-0.17%,8105100
2/11/11,133.01,133.44,132.09,132.32,-0.53,-0.40%,9889300
2/14/11,132.95,133.38,132.7,132.95,0.63,0.48%,8702400
2/15/11,133.86,134.17,133.63,133.97,1.02,0.77%,10112800
2/16/11,134.25,134.86,133.45,134.1,0.13,0.10%,12824100
2/17/11,134.76,135.16,134.47,135.04,0.94,0.70%,11332100
2/18/11,135.18,135.8,134.88,135.41,0.37,0.27%,15890800
2/22/11,136.9,137.22,136.19,136.29,0.88,0.65%,16678900
2/23/11,136.96,138.2,136.92,137.51,1.22,0.90%,15692800
2/24/11,138.04,138.14,135.73,136.48,-1.03,-0.75%,18791200
2/25/11,137.21,137.74,136.77,137.38,0.9,0.66%,10352800
2/28/11,137.61,138.14,137.03,137.66,0.28,0.20%,8851000
3/1/11,138.57,140.03,138.49,140.03,2.37,1.72%,15836900
3/2/11,140.24,140.55,139.48,139.92,-0.11,-0.08%,15726500
3/3/11,138.77,139.13,137.57,138.09,-1.83,-1.31%,16490200
3/4/11,138.63,139.75,138.61,139.35,1.26,0.91%,17457200
3/7/11,140.31,140.61,139.28,139.72,0.37,0.27%,14070000
3/8/11,139.65,139.66,138.83,139.36,-0.36,-0.26%,10730400
3/9/11,139.92,139.95,138.94,139.41,0.05,0.04%,8736400
3/10/11,138.5,138.5,136.85,137.77,-1.64,-1.18%,15565400
3/11/11,137.28,138.93,137.18,138.22,0.45,0.33%,10417400
3/14/11,139.33,139.55,138.61,138.86,0.64,0.46%,10243500
3/15/11,135.35,136.94,135.23,136.27,-2.59,-1.87%,23465100
3/16/11,136.52,137.2,135.8,136.24,-0.03,-0.02%,13394000
3/17/11,136.56,137.08,136.25,136.97,0.73,0.54%,9123200
3/18/11,138.14,138.83,137.76,138.37,1.4,1.02%,18602000
3/21/11,139.5,139.91,138.97,139.14,0.77,0.56%,13743600
3/22/11,138.89,139.36,138.67,139.05,-0.09,-0.06%,9558200
3/23/11,139.61,140.55,139.55,140.34,1.29,0.93%,11542800
3/24/11,140.34,141.28,138.83,139.22,-1.12,-0.80%,17016500
3/25/11,139.98,140.24,138.66,139.26,0.04,0.03%,13191900
3/28/11,137.82,138.83,137.78,138.54,-0.72,-0.52%,7663500
3/29/11,138.2,138.82,137.94,138.21,-0.33,-0.24%,6349700
3/30/11,139.12,139.18,137.68,138.67,0.46,0.33%,10756600
3/31/11,140.06,140.4,139.78,139.86,1.19,0.86%,15235800
4/1/11,138.65,139.55,137.72,139.2,-0.66,-0.47%,15739800
4/4/11,140.14,140.26,139.45,139.84,0.64,0.46%,9685000
4/5/11,139.58,142.09,139.52,142.05,2.21,1.58%,18334000
4/6/11,142.4,142.62,141.77,142.38,0.33,0.23%,10718600
4/7/11,142.23,142.89,141.8,142.51,0.13,0.09%,9489900
4/8/11,143.34,143.84,142.97,143.66,1.15,0.81%,13129800
4/11/11,143.28,143.49,142.28,142.64,-1.02,-0.71%,10114500
4/12/11,142.74,142.82,140.75,141.61,-1.03,-0.72%,14950500
4/13/11,142.39,142.53,141.48,141.9,0.29,0.20%,13888800
4/14/11,142.35,143.83,142.23,143.81,1.91,1.35%,14174200
4/15/11,143.88,145.12,143.57,145.05,1.24,0.86%,19127200
4/18/11,145.19,146.07,144.63,145.93,0.88,0.61%,17343100
4/19/11,145.73,146.24,145.18,145.93,0,0.00%,10957300
4/20/11,146.37,146.84,145.74,146.5,0.57,0.39%,13903200
4/21/11,146.55,147.06,146.32,146.74,0.24,0.16%,10113900
4/25/11,147.58,147.58,146.42,146.87,0.13,0.09%,15596800
4/26/11,146.47,146.62,145.48,146.38,-0.49,-0.33%,16243600
4/27/11,147.4,149.21,146.52,149.2,2.82,1.93%,21945900
4/28/11,149.3,150,148.6,149.82,0.62,0.42%,20759300
4/29/11,149.9,153.03,149.75,152.37,2.55,1.70%,27601200
5/2/11,151.48,153.61,150.36,150.41,-1.96,-1.29%,24094000
5/3/11,150.43,150.97,148.85,149.88,-0.53,-0.35%,24215600
5/4/11,149.86,150.34,146.76,147.73,-2.15,-1.43%,35111600
5/5/11,146.77,147.58,142.55,143.47,-4.26,-2.88%,51284400
5/6/11,145.2,146.09,144.4,145.3,1.83,1.28%,24185100
5/9/11,146.67,147.58,146.34,147.38,2.08,1.43%,13854700
5/10/11,147.21,148.19,146.93,147.9,0.52,0.35%,11285400
5/11/11,147.24,147.35,145.77,146.54,-1.36,-0.92%,21386800
5/12/11,145.88,147.12,144.96,146.59,0.05,0.03%,18730300
5/13/11,146.77,147.28,144.49,145.63,-0.96,-0.65%,17270000
5/16/11,145.88,146.67,145.19,145.37,-0.26,-0.18%,10069200
5/17/11,144.21,144.78,143.42,144.74,-0.63,-0.43%,17203600
5/18/11,145.55,146.22,145.14,145.6,0.86,0.59%,10508300
5/19/11,145.12,145.85,144.86,145.65,0.05,0.03%,8098700
5/20/11,145.81,147.78,144.9,147.49,1.84,1.26%,23188900
5/23/11,147.04,147.95,146.97,147.83,0.34,0.23%,15946400
5/24/11,148.48,149.05,148.18,148.59,0.76,0.51%,14947900
5/25/11,148.72,149.37,148.52,148.58,-0.01,-0.01%,10973700
5/26/11,148.45,148.61,147.59,148.22,-0.36,-0.24%,9791500
5/27/11,149.02,149.92,148.96,149.7,1.48,1.00%,10188100
5/31/11,149.88,150.17,149.41,149.64,-0.06,-0.04%,10503500
6/1/11,149.66,151.13,149.43,149.91,0.27,0.18%,18365300
6/2/11,150.15,150.38,148.07,149.5,-0.41,-0.27%,13553000
6/3/11,150.28,150.66,149.62,150.22,0.72,0.48%,12608500
6/6/11,150.82,151.45,150.21,150.48,0.26,0.17%,11479000
6/7/11,150.67,150.85,149.68,150.42,-0.06,-0.04%,10145000
6/8/11,150.02,150.38,149.3,149.81,-0.61,-0.41%,9612400
6/9/11,150.01,151.02,149.75,150.56,0.75,0.50%,7651600
6/10/11,149.04,149.78,148.69,149.24,-1.32,-0.88%,12346100
6/13/11,148.65,149.04,147.19,147.77,-1.47,-0.98%,12998000
6/14/11,147.72,148.73,147.48,148.67,0.9,0.61%,10942900
6/15/11,148.18,149.55,147.92,149.12,0.45,0.30%,14550600
6/16/11,148.83,149.49,148.22,148.97,-0.15,-0.10%,11034900
6/17/11,148.87,150.29,148.83,149.94,0.97,0.65%,19206700
6/20/11,150.07,150.79,149.58,150.03,0.09,0.06%,10463300
6/21/11,150.26,150.87,150.18,150.76,0.73,0.49%,12445100
6/22/11,151.01,151.86,150.56,150.99,0.23,0.15%,14117300
6/23/11,148.67,148.84,147.26,148.34,-2.65,-1.76%,24869500
6/24/11,147.86,148.02,145.97,146.26,-2.08,-1.40%,19304300
6/27/11,145.93,146.4,145.2,145.73,-0.53,-0.36%,11604300
6/28/11,146.16,146.77,145.67,146.24,0.51,0.35%,8813700
6/29/11,146.77,147.42,146.44,147.18,0.94,0.64%,12626800
6/30/11,147.18,147.41,145.98,146,-1.18,-0.80%,12669700
7/1/11,144.76,145.07,143.97,144.93,-1.07,-0.73%,16367100
7/5/11,146.96,147.82,146.85,147.63,2.7,1.86%,11281700
7/6/11,148.7,149.44,148.58,148.91,1.28,0.87%,14506200
7/7/11,148.97,149.35,148.29,149.15,0.24,0.16%,9524000
7/8/11,150.32,150.5,149.99,150.25,1.1,0.74%,13663000
7/11/11,151.33,151.69,150.2,151.59,1.34,0.89%,20451100
7/12/11,151.24,153.32,150.77,152.77,1.18,0.78%,24037600
7/13/11,153.76,154.71,153.58,154.14,1.37,0.90%,26350900
7/14/11,154.81,155.24,153.95,154.54,0.4,0.26%,17617900
7/15/11,154.34,155.29,154.22,155.2,0.66,0.43%,18452300
7/18/11,155.77,156.58,155.67,156.57,1.37,0.88%,17133300
7/19/11,156.32,156.32,154.1,154.66,-1.91,-1.22%,22879800
7/20/11,154.22,156.02,154.11,156.02,1.36,0.88%,14568700
7/21/11,155.91,156.04,154.33,154.83,-1.19,-0.76%,20003600
7/22/11,156,156.56,155.68,156.12,1.29,0.83%,11378600
7/25/11,157.6,157.8,156.72,157.34,1.22,0.78%,13036100
7/26/11,156.97,157.79,156.6,157.77,0.43,0.27%,11743600
7/27/11,158.47,158.64,156.69,157.19,-0.58,-0.37%,18301500
7/28/11,157.54,157.6,156.11,157.32,0.13,0.08%,11374900
7/29/11,158.43,159.25,157.68,158.29,0.97,0.62%,17129100
8/1/11,157.47,158.97,156.78,157.72,-0.57,-0.36%,14825600
8/2/11,159.36,161.62,158.97,161.52,3.8,2.41%,24284400
8/3/11,162.38,162.86,161.34,161.49,-0.03,-0.02%,27823600
8/4/11,163.61,163.87,159.68,160.64,-0.85,-0.53%,40380200
8/5/11,161.64,162.37,160.48,161.75,1.11,0.69%,24557300
8/8/11,165.5,167.61,164.76,167.12,5.37,3.32%,43002300
8/9/11,169.93,173.15,167.48,168.61,1.49,0.89%,55765700
8/10/11,172.45,175.13,171.62,174.58,5.97,3.54%,44775600
8/11/11,172.28,172.34,168.65,170.75,-3.83,-2.19%,49888200
8/12/11,169.57,170.06,167.77,169.97,-0.78,-0.46%,29225900
8/15/11,169.32,171.91,168.95,171.8,1.83,1.08%,17807800
8/16/11,172.6,174.07,172.5,173.92,2.12,1.23%,19657900
8/17/11,173.87,174.68,173.25,174.42,0.5,0.29%,16481900
8/18/11,177.15,178.1,176.41,177.72,3.3,1.89%,25514200
8/19/11,181.63,181.67,178.91,179.95,2.23,1.25%,34407600
8/22/11,181.95,184.82,181.6,184.59,4.64,2.58%,27471700
8/23/11,182.24,183.82,177.5,177.67,-6.92,-3.75%,55265300
8/24/11,177.9,178.31,170.31,171.65,-6.02,-3.39%,70700200
8/25/11,166.99,172.81,165.88,172.36,0.71,0.41%,43273600
8/26/11,173.57,177.55,171.75,177.47,5.11,2.96%,38667100
8/29/11,175.96,176.01,172.88,173.89,-3.58,-2.02%,25265400
8/30/11,177.71,179.31,176.66,179.1,5.21,3.00%,23440900
8/31/11,177.73,179.16,176.33,177.72,-1.38,-0.77%,16060300
9/1/11,177.41,178.26,176.55,177.87,0.15,0.08%,13900400
9/2/11,182.82,183.51,182.1,183.24,5.37,3.02%,19920500
9/6/11,184.58,185.85,181.31,182.9,-0.34,-0.19%,30277900
9/7/11,176.2,178.09,174.45,177.08,-5.82,-3.18%,30759600
9/8/11,181.39,182.12,179.77,181.81,4.73,2.67%,20741200
9/9/11,179.75,181.95,179.17,180.7,-1.11,-0.61%,25434700
9/12/11,178.74,178.99,175.33,176.67,-4.03,-2.23%,21812700
9/13/11,177.52,179.54,176.29,178.54,1.87,1.06%,17246300
9/14/11,177.55,177.78,176.05,177.21,-1.33,-0.74%,18122800
9/15/11,174.61,174.85,172.56,174.4,-2.81,-1.59%,20896900
9/16/11,173.72,177.4,173.71,176.03,1.63,0.93%,20699000
9/19/11,176.83,176.86,172.2,173.31,-2.72,-1.55%,18301000
9/20/11,173.18,176.37,172.84,175.78,2.47,1.43%,12677400
9/21/11,174.79,176.73,173.14,173.59,-2.19,-1.25%,16434900
9/22/11,169.3,170.32,167.48,169.05,-4.54,-2.62%,32476200
9/23/11,164.51,165.72,158.55,159.8,-9.25,-5.47%,52986800
9/26/11,157.12,158.8,154.19,157.58,-2.22,-1.39%,42373700
9/27/11,161.6,162.29,159.91,160.63,3.05,1.94%,25124100
9/28/11,160.73,161.29,155.56,156.22,-4.41,-2.75%,21989900
9/29/11,158.12,158.2,156.14,157.7,1.48,0.95%,17340700
9/30/11,157.3,160,156.33,158.06,0.36,0.23%,16770700
10/3/11,161.09,161.56,159.93,160.96,2.9,1.83%,14200300
10/4/11,160.95,161.03,155.27,157.64,-3.32,-2.06%,24048200
10/5/11,157.95,160.32,156.44,159.46,1.82,1.15%,15141800
10/6/11,160.02,161.11,158.77,160.49,1.03,0.65%,12399200
10/7/11,161.02,161.58,158.23,159.18,-1.31,-0.82%,12977900
10/10/11,162.05,163.32,161.14,163.27,4.09,2.57%,8984400
10/11/11,162.2,162.51,161.21,162.1,-1.17,-0.72%,8263300
10/12/11,163.7,164,162.5,163.26,1.16,0.72%,10875000
10/13/11,162.3,162.48,160.82,162.3,-0.96,-0.59%,8334900
10/14/11,163.33,163.82,162.25,163.4,1.1,0.68%,9744900
10/17/11,164,164.16,161.95,162.62,-0.78,-0.48%,8765600
10/18/11,159.96,162.03,158.3,161.84,-0.78,-0.48%,15390700
10/19/11,161.09,161.43,159.55,159.87,-1.97,-1.22%,8535800
10/20/11,157.6,158.42,156.05,157.77,-2.1,-1.31%,17367400
10/21/11,159.99,160.45,158.94,159.52,1.75,1.11%,13335500
10/24/11,160.55,161.33,160.22,161.02,1.5,0.94%,10199700
10/25/11,161.24,166.34,160.41,165.59,4.57,2.84%,22130700
10/26/11,167.03,168.05,166.42,167.4,1.81,1.09%,17116200
10/27/11,167.63,170.29,166.65,169.55,2.15,1.28%,15879700
10/28/11,169.64,169.94,168.75,169.62,0.07,0.04%,9362800
10/31/11,167.78,168.16,166.91,167.34,-2.28,-1.34%,8441500
11/1/11,164.03,167.41,163.61,167.38,0.04,0.02%,15335300
11/2/11,168.65,169.74,167.3,169.06,1.68,1.00%,14544600
11/3/11,171.17,172.04,169.9,171.72,2.66,1.57%,17610300
11/4/11,171.03,171.34,170.16,170.85,-0.87,-0.51%,11062300
11/7/11,172.83,175,172.71,174.98,4.13,2.42%,20141400
11/8/11,174.35,175.46,172.9,173.53,-1.45,-0.83%,16062200
11/9/11,174.28,174.81,171.61,172.07,-1.46,-0.84%,12313800
11/10/11,172.43,172.59,168.83,171.14,-0.93,-0.54%,11848600
11/11/11,172.1,174.05,172.07,173.96,2.82,1.65%,8730900
11/14/11,173.74,173.86,172.59,173.2,-0.76,-0.44%,5893500
11/15/11,173.35,173.81,171.9,173.36,0.16,0.09%,9174000
11/16/11,171.59,172.96,170.57,171.51,-1.85,-1.07%,15099400
11/17/11,170.04,170.3,166.39,167.1,-4.41,-2.57%,28468800
11/18/11,167.23,168.69,166.6,167.62,0.52,0.31%,14172800
11/21/11,166.59,166.71,162.07,163.5,-4.12,-2.46%,22035700
11/22/11,164.75,165.92,164.61,165.31,1.81,1.11%,12098300
11/23/11,164.55,165.37,163.12,164.83,-0.48,-0.29%,11486800
11/25/11,163.31,165.2,163.29,163.4,-1.43,-0.87%,6097900
11/28/11,166.91,167.14,165.98,166.63,3.23,1.98%,12006600
11/29/11,166.4,167.33,166.08,166.88,0.25,0.15%,9198800
11/30/11,169.7,170.3,169.06,170.13,3.25,1.95%,11821500
12/1/11,169.85,170.57,168.59,169.63,-0.5,-0.29%,11614100
12/2/11,170.65,170.8,169.36,169.82,0.19,0.11%,8434900
12/5/11,169.06,169.95,167.06,167.32,-2.5,-1.47%,10256200
12/6/11,166.27,168.57,165.53,168.18,0.86,0.51%,10388100
12/7/11,168.79,169.52,167.76,169.4,1.22,0.73%,10361200
12/8/11,166.9,167.63,165.73,165.98,-3.42,-2.02%,11734400
12/9/11,166.39,167.34,166.12,166.4,0.42,0.25%,8354100
12/12/11,162.35,162.41,161.14,161.99,-4.41,-2.65%,15339300
12/13/11,161.87,163.19,157.76,158.45,-3.54,-2.19%,25040300
12/14/11,156.78,157.34,152.05,152.89,-5.56,-3.51%,42334300
12/15/11,154.75,154.95,151.71,152.33,-0.56,-0.37%,21521800
12/16/11,154.31,155.37,153.9,155.23,2.9,1.90%,18126300
12/19/11,155.48,155.86,154.36,154.87,-0.36,-0.23%,12547200
12/20/11,156.86,157.43,156.58,156.98,2.11,1.36%,9142400
12/21/11,156.98,157.53,156.13,157.16,0.18,0.11%,12005800
12/22/11,156.35,156.8,155.33,156.04,-1.12,-0.71%,9891900
12/23/11,156.35,156.49,155.82,156.31,0.27,0.17%,3565600
12/27/11,155.08,155.55,154.54,154.91,-1.4,-0.90%,4924000
12/28/11,154.05,154.26,150.66,151.03,-3.88,-2.50%,16436000
12/29/11,149.09,150.72,148.27,150.34,-0.69,-0.46%,19812100
12/30/11,152.16,153.75,151.79,151.99,1.65,1.10%,10853300
1/3/12,154.76,156.3,154.55,155.92,3.93,2.59%,13385700
1/4/12,155.46,157.38,155.34,156.71,0.79,0.51%,11549600
1/5/12,155.35,158.03,155.25,157.78,1.07,0.68%,11621500
1/6/12,158.62,158.63,156.38,157.2,-0.58,-0.37%,9792700
1/9/12,157.42,157.59,156.19,156.5,-0.7,-0.45%,8774600
1/10/12,158.94,159.47,158.47,158.64,2.14,1.37%,8371400
1/11/12,159.32,160.05,158.91,159.67,1.03,0.65%,7971200
1/12/12,161,161.62,159.83,160.38,0.71,0.44%,8605900
1/13/12,159.32,159.59,158.01,159.26,-1.12,-0.70%,8911800
1/17/12,161.18,161.65,160.42,160.5,1.24,0.78%,8313200
1/18/12,160.02,161.64,159.68,161.6,1.1,0.69%,9341100
1/19/12,160.96,161.45,160.33,161.22,-0.38,-0.24%,8119400
1/20/12,160.5,162.09,160,162.07,0.85,0.53%,11618800
1/23/12,162.37,163.47,162.32,163.16,1.09,0.67%,8839000
1/24/12,161.8,162.37,161.53,162.01,-1.15,-0.70%,7502800
1/25/12,161.07,166.55,160.29,166.42,4.41,2.72%,28957600
1/26/12,168.07,168.31,167.05,167.27,0.85,0.51%,19143700
1/27/12,167.47,169,167.41,168.97,1.7,1.02%,13031800
1/30/12,168.19,168.54,167.74,168.03,-0.94,-0.56%,8437900
1/31/12,169.75,169.86,167.72,169.31,1.28,0.76%,11192400
2/1/12,169.75,170.18,169.08,169.56,0.25,0.15%,7734100
2/2/12,169.96,171.23,169.68,171.05,1.49,0.88%,11517500
2/3/12,169.89,170.14,167.51,167.64,-3.41,-1.99%,23362500
2/6/12,166.96,167.68,166.61,167.18,-0.46,-0.27%,8807400
2/7/12,167.4,170.09,167.15,169.7,2.52,1.51%,11620800
2/8/12,169.26,169.96,167.5,168.5,-1.2,-0.71%,10655400
2/9/12,170.04,170.37,167.67,168.02,-0.48,-0.28%,16085100
2/10/12,166.47,167.64,166.33,167.14,-0.88,-0.52%,10327500
2/13/12,167.33,167.94,166.74,167.51,0.37,0.22%,7092200
2/14/12,167.61,167.93,166.42,167.12,-0.39,-0.23%,7871500
2/15/12,168.65,168.75,167.19,168.11,0.99,0.59%,11639800
2/16/12,166.33,168.14,166.17,168,-0.11,-0.07%,10733900
2/17/12,168.31,168.33,166.87,167.35,-0.65,-0.39%,7287000
2/21/12,169.65,171.07,169.59,171.02,3.67,2.19%,13611100
2/22/12,170.43,173.17,170.19,172.94,1.92,1.12%,16676400
2/23/12,172.69,173.77,172.28,173.02,0.08,0.05%,11654100
2/24/12,172.63,173.04,172,172.23,-0.79,-0.46%,9295600
2/27/12,172.14,172.92,171.58,171.7,-0.53,-0.31%,7348100
2/28/12,172.86,174,172.6,173.49,1.79,1.04%,12422400
2/29/12,173.19,173.59,164,164.29,-9.2,-5.30%,44149000
3/1/12,166.12,167.72,165.75,166.61,2.32,1.41%,19208800
3/2/12,166.23,166.83,165.63,166.34,-0.27,-0.16%,9301000
3/5/12,165.77,165.91,164.55,165.65,-0.69,-0.41%,12076800
3/6/12,162.16,162.81,161.78,162.7,-2.95,-1.78%,15541500
3/7/12,162.79,164.02,162.51,163.63,0.93,0.57%,9555700
3/8/12,164.76,165.55,164.05,165.28,1.65,1.01%,8861800
3/9/12,163.63,166.57,163.25,166.38,1.1,0.67%,13700500
3/12/12,165.35,165.58,164.4,165.07,-1.31,-0.79%,6532900
3/13/12,163.96,165.41,161.43,162.3,-2.77,-1.68%,20046900
3/14/12,159.58,160.58,158.8,159.57,-2.73,-1.68%,28826400
3/15/12,159.71,161.98,159.28,161.08,1.51,0.95%,12693200
3/16/12,160.06,161.54,159.92,161.3,0.22,0.14%,12549900
3/19/12,160.85,162.3,160.72,161.59,0.29,0.18%,9923600
3/20/12,160.2,161.08,159.77,160.13,-1.46,-0.90%,10045900
3/21/12,160.61,161.48,160.15,160.21,0.08,0.05%,6676900
3/22/12,158.2,159.71,158.13,159.57,-0.64,-0.40%,11110200
3/23/12,160.88,161.88,160.52,161.53,1.96,1.23%,10689700
3/26/12,163.17,164.54,162.95,164.4,2.87,1.78%,13226600
3/27/12,164.52,164.89,163.13,163.24,-1.16,-0.71%,10915600
3/28/12,162.71,162.98,160.66,161.51,-1.73,-1.06%,11015000
3/29/12,161.16,161.46,159.81,161.28,-0.23,-0.14%,11029500
3/30/12,161.67,162.33,161.22,162.12,0.84,0.52%,7534000
4/2/12,161.96,163.56,161.81,162.94,0.82,0.51%,7546800
4/3/12,163.23,163.23,159.17,159.89,-3.05,-1.87%,16825900
4/4/12,157.7,158.03,156.58,157.21,-2.68,-1.68%,15982600
4/5/12,157.87,158.68,157.78,158.31,1.1,0.70%,8969400
4/9/12,159.72,160.01,158.91,159.37,1.06,0.67%,8252500
4/10/12,159.66,161.58,158.47,161.1,1.73,1.09%,14290500
4/11/12,161.2,161.54,160.74,161.07,-0.03,-0.02%,10006700
4/12/12,160.74,163.2,160.46,162.7,1.63,1.01%,9232500
4/13/12,162.45,162.46,160.17,160.85,-1.85,-1.14%,10041500
4/16/12,160.51,161.18,159.53,160.46,-0.39,-0.24%,6672000
4/17/12,160.54,160.96,158.75,160.27,-0.19,-0.12%,7587000
4/18/12,159.49,160.12,159.07,159.31,-0.96,-0.60%,7465200
4/19/12,160,160.64,159.02,159.43,0.12,0.08%,9917100
4/20/12,159.25,159.91,159.2,159.54,0.11,0.07%,9149300
4/23/12,158.2,159.18,157.88,159.07,-0.47,-0.29%,8880900
4/24/12,159.63,160.18,159.29,159.3,0.23,0.14%,5201400
4/25/12,159.48,159.96,157.76,159.62,0.32,0.20%,15099400
4/26/12,160.46,161.38,160.1,161.03,1.41,0.88%,10919900
4/27/12,161.78,161.97,161.15,161.38,0.35,0.22%,8379200
4/30/12,160.49,161.88,160.31,161.88,0.5,0.31%,8013800
5/1/12,162.11,162.18,160.89,161.32,-0.56,-0.35%,7418700
5/2/12,160.74,160.78,159.76,160.59,-0.73,-0.45%,5637800
5/3/12,159.16,159.48,158.37,158.97,-1.62,-1.01%,13176700
5/4/12,158.82,159.98,158.57,159.47,0.5,0.31%,11390500
5/7/12,159.31,159.34,158.45,159.08,-0.39,-0.24%,4927700
5/8/12,156.61,156.73,154.92,156,-3.08,-1.94%,17858200
5/9/12,154.1,154.98,153.6,154.47,-1.53,-0.98%,13870500
5/10/12,155.16,155.57,154.64,154.77,0.3,0.19%,7462400
5/11/12,153.44,154.47,153.24,153.56,-1.21,-0.78%,8286100
5/14/12,151.58,152.03,151,151.33,-2.23,-1.45%,13392800
5/15/12,151.16,151.44,149.63,149.74,-1.59,-1.05%,13363000
5/16/12,149.5,150.7,148.6,149.46,-0.28,-0.19%,16759100
5/17/12,150.83,153.4,150.38,152.8,3.34,2.23%,18086300
5/18/12,154.46,155.13,153.97,154.55,1.75,1.15%,12996200
5/21/12,154.11,154.95,153.86,154.65,0.1,0.06%,7542300
5/22/12,153.59,154.42,151.55,152.08,-2.57,-1.66%,11309500
5/23/12,151.5,151.84,148.84,151.62,-0.46,-0.30%,18854400
5/24/12,152.71,152.91,150.62,151.41,-0.21,-0.14%,9701100
5/25/12,151.89,152.85,151.63,152.68,1.27,0.84%,6214300
5/29/12,153.47,153.62,150.25,151.02,-1.66,-1.09%,11246600
5/30/12,149.74,152.38,148.53,151.91,0.89,0.59%,16771000
5/31/12,152.03,152.71,150.62,151.62,-0.29,-0.19%,10116200
6/1/12,155.41,158.31,154.87,157.5,5.88,3.88%,27408000
6/4/12,157.26,157.44,156.16,157.32,-0.18,-0.11%,11463500
6/5/12,156.92,157.27,156.42,157.14,-0.18,-0.11%,8095200
6/6/12,158.9,159.2,156.59,157.21,0.07,0.04%,15757000
6/7/12,157.82,157.84,153.19,154.5,-2.71,-1.72%,18921700
6/8/12,153.02,154.83,153,154.73,0.23,0.15%,11075200
6/11/12,154.83,155.4,153.55,155.36,0.63,0.41%,9166500
6/12/12,155.49,157.04,155.45,156.46,1.1,0.71%,13248700
